CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
257,2011-06-19 00:00:00.0000000,"USD","JPY",102.8500,102.7840,2011-06-19 00:00:00.0000000
258,2011-06-19 00:00:00.0000000,"USD","MXN",9.3499,9.3450,2011-06-19 00:00:00.0000000
259,2011-06-19 00:00:00.0000000,"USD","SAR",3.7505,3.7482,2011-06-19 00:00:00.0000000
260,2011-06-19 00:00:00.0000000,"USD","VEB",638.5000,638.4299,2011-06-19 00:00:00.0000000
261,2011-06-20 00:00:00.0000000,"USD","ARS",1.0000,1.0004,2011-06-20 00:00:00.0000000
262,2011-06-20 00:00:00.0000000,"USD","AUD",1.5808,1.5817,2011-06-20 00:00:00.0000000
263,2011-06-20 00:00:00.0000000,"USD","BRL",1.9239,1.9279,2011-06-20 00:00:00.0000000
264,2011-06-20 00:00:00.0000000,"USD","CAD",1.4795,1.4872,2011-06-20 00:00:00.0000000
265,2011-06-20 00:00:00.0000000,"USD","CNY",8.2370,8.2370,2011-06-20 00:00:00.0000000
266,2011-06-20 00:00:00.0000000,"USD","DEM",1.9510,1.9511,2011-06-20 00:00:00.0000000
267,2011-06-20 00:00:00.0000000,"USD","EUR",0.9975,0.9977,2011-06-20 00:00:00.0000000
268,2011-06-20 00:00:00.0000000,"USD","FRF",6.5431,6.5434,2011-06-20 00:00:00.0000000
269,2011-06-20 00:00:00.0000000,"USD","GBP",0.6245,0.6251,2011-06-20 00:00:00.0000000
270,2011-06-20 00:00:00.0000000,"USD","JPY",102.7050,102.8030,2011-06-20 00:00:00.0000000
271,2011-06-20 00:00:00.0000000,"USD","MXN",9.3499,9.3520,2011-06-20 00:00:00.0000000
272,2011-06-20 00:00:00.0000000,"USD","SAR",3.7505,3.7530,2011-06-20 00:00:00.0000000
273,2011-06-20 00:00:00.0000000,"USD","VEB",638.5000,638.5499,2011-06-20 00:00:00.0000000
274,2011-06-21 00:00:00.0000000,"USD","ARS",1.0000,0.9995,2011-06-21 00:00:00.0000000
275,2011-06-21 00:00:00.0000000,"USD","AUD",1.5800,1.5790,2011-06-21 00:00:00.0000000
276,2011-06-21 00:00:00.0000000,"USD","BRL",1.9239,1.9179,2011-06-21 00:00:00.0000000
277,2011-06-21 00:00:00.0000000,"USD","CAD",1.4799,1.4701,2011-06-21 00:00:00.0000000
278,2011-06-21 00:00:00.0000000,"USD","CNY",8.2370,8.2370,2011-06-21 00:00:00.0000000
279,2011-06-21 00:00:00.0000000,"USD","DEM",1.9271,1.9266,2011-06-21 00:00:00.0000000
280,2011-06-21 00:00:00.0000000,"USD","EUR",0.9852,0.9848,2011-06-21 00:00:00.0000000
281,2011-06-21 00:00:00.0000000,"USD","FRF",6.4633,6.4631,2011-06-21 00:00:00.0000000
282,2011-06-21 00:00:00.0000000,"USD","GBP",0.6211,0.6201,2011-06-21 00:00:00.0000000
283,2011-06-21 00:00:00.0000000,"USD","JPY",102.4300,102.3980,2011-06-21 00:00:00.0000000
284,2011-06-21 00:00:00.0000000,"USD","MXN",9.3499,9.3439,2011-06-21 00:00:00.0000000
285,2011-06-21 00:00:00.0000000,"USD","SAR",3.7505,3.7503,2011-06-21 00:00:00.0000000
286,2011-06-21 00:00:00.0000000,"USD","VEB",638.5000,638.4600,2011-06-21 00:00:00.0000000
287,2011-06-22 00:00:00.0000000,"USD","ARS",1.0000,1.0004,2011-06-22 00:00:00.0000000
288,2011-06-22 00:00:00.0000000,"USD","AUD",1.5736,1.5739,2011-06-22 00:00:00.0000000
289,2011-06-22 00:00:00.0000000,"USD","BRL",1.9239,1.9270,2011-06-22 00:00:00.0000000
290,2011-06-22 00:00:00.0000000,"USD","CAD",1.4750,1.4793,2011-06-22 00:00:00.0000000
291,2011-06-22 00:00:00.0000000,"USD","CNY",8.2370,8.2373,2011-06-22 00:00:00.0000000
292,2011-06-22 00:00:00.0000000,"USD","DEM",1.9128,1.9135,2011-06-22 00:00:00.0000000
293,2011-06-22 00:00:00.0000000,"USD","EUR",0.9779,0.9782,2011-06-22 00:00:00.0000000
294,2011-06-22 00:00:00.0000000,"USD","FRF",6.4151,6.4154,2011-06-22 00:00:00.0000000
295,2011-06-22 00:00:00.0000000,"USD","GBP",0.6159,0.6163,2011-06-22 00:00:00.0000000
296,2011-06-22 00:00:00.0000000,"USD","JPY",102.8000,102.8490,2011-06-22 00:00:00.0000000
297,2011-06-22 00:00:00.0000000,"USD","MXN",9.4649,9.4749,2011-06-22 00:00:00.0000000
298,2011-06-22 00:00:00.0000000,"USD","SAR",3.7505,3.7580,2011-06-22 00:00:00.0000000
299,2011-06-22 00:00:00.0000000,"USD","VEB",638.5000,638.5700,2011-06-22 00:00:00.0000000
300,2011-06-23 00:00:00.0000000,"USD","ARS",1.0000,0.9990,2011-06-23 00:00:00.0000000
301,2011-06-23 00:00:00.0000000,"USD","AUD",1.5686,1.5685,2011-06-23 00:00:00.0000000
302,2011-06-23 00:00:00.0000000,"USD","BRL",1.8660,1.8650,2011-06-23 00:00:00.0000000
303,2011-06-23 00:00:00.0000000,"USD","CAD",1.4785,1.4717,2011-06-23 00:00:00.0000000
304,2011-06-23 00:00:00.0000000,"USD","CNY",8.2370,8.2368,2011-06-23 00:00:00.0000000
305,2011-06-23 00:00:00.0000000,"USD","DEM",1.9085,1.9079,2011-06-23 00:00:00.0000000
306,2011-06-23 00:00:00.0000000,"USD","EUR",0.9758,0.9754,2011-06-23 00:00:00.0000000
307,2011-06-23 00:00:00.0000000,"USD","FRF",6.4008,6.4002,2011-06-23 00:00:00.0000000
308,2011-06-23 00:00:00.0000000,"USD","GBP",0.6149,0.6140,2011-06-23 00:00:00.0000000
309,2011-06-23 00:00:00.0000000,"USD","JPY",102.8150,102.7700,2011-06-23 00:00:00.0000000
310,2011-06-23 00:00:00.0000000,"USD","MXN",9.4619,9.4610,2011-06-23 00:00:00.0000000
311,2011-06-23 00:00:00.0000000,"USD","SAR",3.7507,3.7458,2011-06-23 00:00:00.0000000
312,2011-06-23 00:00:00.0000000,"USD","VEB",642.0099,642.0000,2011-06-23 00:00:00.0000000
313,2011-06-24 00:00:00.0000000,"USD","ARS",1.0000,1.0000,2011-06-24 00:00:00.0000000
314,2011-06-24 00:00:00.0000000,"USD","AUD",1.5649,1.5653,2011-06-24 00:00:00.0000000
315,2011-06-24 00:00:00.0000000,"USD","BRL",1.8680,1.8700,2011-06-24 00:00:00.0000000
316,2011-06-24 00:00:00.0000000,"USD","CAD",1.4757,1.4832,2011-06-24 00:00:00.0000000
317,2011-06-24 00:00:00.0000000,"USD","CNY",8.2370,8.2377,2011-06-24 00:00:00.0000000
318,2011-06-24 00:00:00.0000000,"USD","DEM",1.9150,1.9153,2011-06-24 00:00:00.0000000
319,2011-06-24 00:00:00.0000000,"USD","EUR",0.9790,0.9795,2011-06-24 00:00:00.0000000
320,2011-06-24 00:00:00.0000000,"USD","FRF",6.4227,6.4230,2011-06-24 00:00:00.0000000
321,2011-06-24 00:00:00.0000000,"USD","GBP",0.6156,0.6158,2011-06-24 00:00:00.0000000
322,2011-06-24 00:00:00.0000000,"USD","JPY",102.9600,103.0440,2011-06-24 00:00:00.0000000
323,2011-06-24 00:00:00.0000000,"USD","MXN",9.4350,9.4420,2011-06-24 00:00:00.0000000
324,2011-06-24 00:00:00.0000000,"USD","SAR",3.7507,3.7597,2011-06-24 00:00:00.0000000
325,2011-06-24 00:00:00.0000000,"USD","VEB",642.5000,642.5800,2011-06-24 00:00:00.0000000
326,2011-06-25 00:00:00.0000000,"USD","ARS",0.9996,0.9989,2011-06-25 00:00:00.0000000
327,2011-06-25 00:00:00.0000000,"USD","AUD",1.5752,1.5745,2011-06-25 00:00:00.0000000
328,2011-06-25 00:00:00.0000000,"USD","BRL",1.8660,1.8610,2011-06-25 00:00:00.0000000
329,2011-06-25 00:00:00.0000000,"USD","CAD",1.4779,1.4725,2011-06-25 00:00:00.0000000
330,2011-06-25 00:00:00.0000000,"USD","CNY",8.2370,8.2370,2011-06-25 00:00:00.0000000
331,2011-06-25 00:00:00.0000000,"USD","DEM",1.9271,1.9265,2011-06-25 00:00:00.0000000
332,2011-06-25 00:00:00.0000000,"USD","EUR",0.9852,0.9847,2011-06-25 00:00:00.0000000
333,2011-06-25 00:00:00.0000000,"USD","FRF",6.4633,6.4631,2011-06-25 00:00:00.0000000
334,2011-06-25 00:00:00.0000000,"USD","GBP",0.6161,0.6159,2011-06-25 00:00:00.0000000
335,2011-06-25 00:00:00.0000000,"USD","JPY",102.4200,102.4080,2011-06-25 00:00:00.0000000
336,2011-06-25 00:00:00.0000000,"USD","MXN",9.4124,9.4079,2011-06-25 00:00:00.0000000
337,2011-06-25 00:00:00.0000000,"USD","SAR",3.7505,3.7412,2011-06-25 00:00:00.0000000
338,2011-06-25 00:00:00.0000000,"USD","VEB",642.7500,642.7300,2011-06-25 00:00:00.0000000
339,2011-06-26 00:00:00.0000000,"USD","ARS",0.9996,0.9997,2011-06-26 00:00:00.0000000
340,2011-06-26 00:00:00.0000000,"USD","AUD",1.5768,1.5770,2011-06-26 00:00:00.0000000
341,2011-06-26 00:00:00.0000000,"USD","BRL",1.8640,1.8690,2011-06-26 00:00:00.0000000
342,2011-06-26 00:00:00.0000000,"USD","CAD",1.4790,1.4806,2011-06-26 00:00:00.0000000
343,2011-06-26 00:00:00.0000000,"USD","CNY",8.2370,8.2376,2011-06-26 00:00:00.0000000
344,2011-06-26 00:00:00.0000000,"USD","DEM",1.9301,1.9311,2011-06-26 00:00:00.0000000
345,2011-06-26 00:00:00.0000000,"USD","EUR",0.9869,0.9869,2011-06-26 00:00:00.0000000
346,2011-06-26 00:00:00.0000000,"USD","FRF",6.4734,6.4736,2011-06-26 00:00:00.0000000
347,2011-06-26 00:00:00.0000000,"USD","GBP",0.6166,0.6169,2011-06-26 00:00:00.0000000
348,2011-06-26 00:00:00.0000000,"USD","JPY",102.3500,102.4490,2011-06-26 00:00:00.0000000
349,2011-06-26 00:00:00.0000000,"USD","MXN",9.3900,9.3940,2011-06-26 00:00:00.0000000
350,2011-06-26 00:00:00.0000000,"USD","SAR",3.7507,3.7538,2011-06-26 00:00:00.0000000
351,2011-06-26 00:00:00.0000000,"USD","VEB",642.5000,642.5399,2011-06-26 00:00:00.0000000
352,2011-06-27 00:00:00.0000000,"USD","ARS",0.9996,0.9993,2011-06-27 00:00:00.0000000
353,2011-06-27 00:00:00.0000000,"USD","AUD",1.5743,1.5740,2011-06-27 00:00:00.0000000
354,2011-06-27 00:00:00.0000000,"USD","BRL",1.8640,1.8560,2011-06-27 00:00:00.0000000
355,2011-06-27 00:00:00.0000000,"USD","CAD",1.4774,1.4770,2011-06-27 00:00:00.0000000
356,2011-06-27 00:00:00.0000000,"USD","CNY",8.2370,8.2370,2011-06-27 00:00:00.0000000
357,2011-06-27 00:00:00.0000000,"USD","DEM",1.9305,1.9298,2011-06-27 00:00:00.0000000
358,2011-06-27 00:00:00.0000000,"USD","EUR",0.9870,0.9864,2011-06-27 00:00:00.0000000
359,2011-06-27 00:00:00.0000000,"USD","FRF",6.4748,6.4743,2011-06-27 00:00:00.0000000
360,2011-06-27 00:00:00.0000000,"USD","GBP",0.6168,0.6159,2011-06-27 00:00:00.0000000
361,2011-06-27 00:00:00.0000000,"USD","JPY",102.4200,102.4090,2011-06-27 00:00:00.0000000
362,2011-06-27 00:00:00.0000000,"USD","MXN",9.3900,9.3800,2011-06-27 00:00:00.0000000
363,2011-06-27 00:00:00.0000000,"USD","SAR",3.7507,3.7440,2011-06-27 00:00:00.0000000
364,2011-06-27 00:00:00.0000000,"USD","VEB",642.5000,642.5000,2011-06-27 00:00:00.0000000
365,2011-06-28 00:00:00.0000000,"USD","ARS",0.9996,1.0002,2011-06-28 00:00:00.0000000
366,2011-06-28 00:00:00.0000000,"USD","AUD",1.5743,1.5748,2011-06-28 00:00:00.0000000
367,2011-06-28 00:00:00.0000000,"USD","BRL",1.8570,1.8600,2011-06-28 00:00:00.0000000
368,2011-06-28 00:00:00.0000000,"USD","CAD",1.4792,1.4835,2011-06-28 00:00:00.0000000
369,2011-06-28 00:00:00.0000000,"USD","CNY",8.2370,8.2376,2011-06-28 00:00:00.0000000
370,2011-06-28 00:00:00.0000000,"USD","DEM",1.9317,1.9319,2011-06-28 00:00:00.0000000
371,2011-06-28 00:00:00.0000000,"USD","EUR",0.9877,0.9885,2011-06-28 00:00:00.0000000
372,2011-06-28 00:00:00.0000000,"USD","FRF",6.4786,6.4791,2011-06-28 00:00:00.0000000
373,2011-06-28 00:00:00.0000000,"USD","GBP",0.6160,0.6162,2011-06-28 00:00:00.0000000
374,2011-06-28 00:00:00.0000000,"USD","JPY",102.6800,102.7680,2011-06-28 00:00:00.0000000
375,2011-06-28 00:00:00.0000000,"USD","MXN",9.4169,9.4250,2011-06-28 00:00:00.0000000
376,2011-06-28 00:00:00.0000000,"USD","SAR",3.7507,3.7530,2011-06-28 00:00:00.0000000
377,2011-06-28 00:00:00.0000000,"USD","VEB",643.0000,643.0099,2011-06-28 00:00:00.0000000
378,2011-06-29 00:00:00.0000000,"USD","ARS",0.9996,0.9990,2011-06-29 00:00:00.0000000
379,2011-06-29 00:00:00.0000000,"USD","AUD",1.5741,1.5738,2011-06-29 00:00:00.0000000
380,2011-06-29 00:00:00.0000000,"USD","BRL",1.8480,1.8410,2011-06-29 00:00:00.0000000
381,2011-06-29 00:00:00.0000000,"USD","CAD",1.4812,1.4774,2011-06-29 00:00:00.0000000
382,2011-06-29 00:00:00.0000000,"USD","CNY",8.2794,8.2789,2011-06-29 00:00:00.0000000
383,2011-06-29 00:00:00.0000000,"USD","DEM",1.9441,1.9437,2011-06-29 00:00:00.0000000
384,2011-06-29 00:00:00.0000000,"USD","EUR",0.9939,0.9936,2011-06-29 00:00:00.0000000
385,2011-06-29 00:00:00.0000000,"USD","FRF",6.5204,6.5199,2011-06-29 00:00:00.0000000
386,2011-06-29 00:00:00.0000000,"USD","GBP",0.6190,0.6189,2011-06-29 00:00:00.0000000
387,2011-06-29 00:00:00.0000000,"USD","JPY",103.3600,103.2980,2011-06-29 00:00:00.0000000
388,2011-06-29 00:00:00.0000000,"USD","MXN",9.4139,9.4060,2011-06-29 00:00:00.0000000
389,2011-06-29 00:00:00.0000000,"USD","SAR",3.7507,3.7458,2011-06-29 00:00:00.0000000
390,2011-06-29 00:00:00.0000000,"USD","VEB",643.8999,643.7999,2011-06-29 00:00:00.0000000
391,2011-06-30 00:00:00.0000000,"USD","ARS",0.9996,1.0001,2011-06-30 00:00:00.0000000
392,2011-06-30 00:00:00.0000000,"USD","AUD",1.5748,1.5749,2011-06-30 00:00:00.0000000
393,2011-06-30 00:00:00.0000000,"USD","BRL",1.8520,1.8580,2011-06-30 00:00:00.0000000
394,2011-06-30 00:00:00.0000000,"USD","CAD",1.4842,1.4857,2011-06-30 00:00:00.0000000
395,2011-06-30 00:00:00.0000000,"USD","CNY",8.2794,8.2799,2011-06-30 00:00:00.0000000
396,2011-06-30 00:00:00.0000000,"USD","DEM",1.9490,1.9494,2011-06-30 00:00:00.0000000
397,2011-06-30 00:00:00.0000000,"USD","EUR",0.9965,0.9967,2011-06-30 00:00:00.0000000
398,2011-06-30 00:00:00.0000000,"USD","FRF",6.5366,6.5368,2011-06-30 00:00:00.0000000
399,2011-06-30 00:00:00.0000000,"USD","GBP",0.6226,0.6227,2011-06-30 00:00:00.0000000
400,2011-06-30 00:00:00.0000000,"USD","JPY",103.5800,103.6310,2011-06-30 00:00:00.0000000
401,2011-06-30 00:00:00.0000000,"USD","MXN",9.3819,9.3889,2011-06-30 00:00:00.0000000
402,2011-06-30 00:00:00.0000000,"USD","SAR",3.7507,3.7534,2011-06-30 00:00:00.0000000
403,2011-06-30 00:00:00.0000000,"USD","VEB",644.0000,644.0299,2011-06-30 00:00:00.0000000
404,2011-07-01 00:00:00.0000000,"USD","ARS",0.9996,0.9989,2011-07-01 00:00:00.0000000
405,2011-07-01 00:00:00.0000000,"USD","AUD",1.5601,1.5593,2011-07-01 00:00:00.0000000
406,2011-07-01 00:00:00.0000000,"USD","BRL",1.8425,1.8370,2011-07-01 00:00:00.0000000
407,2011-07-01 00:00:00.0000000,"USD","CAD",1.4782,1.4773,2011-07-01 00:00:00.0000000
408,2011-07-01 00:00:00.0000000,"USD","CNY",8.2794,8.2788,2011-07-01 00:00:00.0000000
409,2011-07-01 00:00:00.0000000,"USD","DEM",1.9280,1.9271,2011-07-01 00:00:00.0000000
410,2011-07-01 00:00:00.0000000,"USD","EUR",0.9858,0.9854,2011-07-01 00:00:00.0000000
411,2011-07-01 00:00:00.0000000,"USD","FRF",6.4664,6.4661,2011-07-01 00:00:00.0000000
412,2011-07-01 00:00:00.0000000,"USD","GBP",0.6198,0.6189,2011-07-01 00:00:00.0000000
413,2011-07-01 00:00:00.0000000,"USD","JPY",103.0000,102.9950,2011-07-01 00:00:00.0000000
414,2011-07-01 00:00:00.0000000,"USD","MXN",9.3650,9.3559,2011-07-01 00:00:00.0000000
415,2011-07-01 00:00:00.0000000,"USD","SAR",3.7505,3.7467,2011-07-01 00:00:00.0000000
416,2011-07-01 00:00:00.0000000,"USD","VEB",644.0000,643.9299,2011-07-01 00:00:00.0000000
417,2011-07-02 00:00:00.0000000,"USD","ARS",0.9996,1.0004,2011-07-02 00:00:00.0000000
418,2011-07-02 00:00:00.0000000,"USD","AUD",1.5564,1.5568,2011-07-02 00:00:00.0000000
419,2011-07-02 00:00:00.0000000,"USD","BRL",1.8169,1.8220,2011-07-02 00:00:00.0000000
420,2011-07-02 00:00:00.0000000,"USD","CAD",1.4778,1.4800,2011-07-02 00:00:00.0000000
421,2011-07-02 00:00:00.0000000,"USD","CNY",8.2794,8.2796,2011-07-02 00:00:00.0000000
422,2011-07-02 00:00:00.0000000,"USD","DEM",1.9145,1.9147,2011-07-02 00:00:00.0000000
423,2011-07-02 00:00:00.0000000,"USD","EUR",0.9788,0.9797,2011-07-02 00:00:00.0000000
424,2011-07-02 00:00:00.0000000,"USD","FRF",6.4208,6.4211,2011-07-02 00:00:00.0000000
425,2011-07-02 00:00:00.0000000,"USD","GBP",0.6205,0.6210,2011-07-02 00:00:00.0000000
426,2011-07-02 00:00:00.0000000,"USD","JPY",103.1000,103.1190,2011-07-02 00:00:00.0000000
427,2011-07-02 00:00:00.0000000,"USD","MXN",9.3399,9.3430,2011-07-02 00:00:00.0000000
428,2011-07-02 00:00:00.0000000,"USD","SAR",3.7505,3.7605,2011-07-02 00:00:00.0000000
429,2011-07-02 00:00:00.0000000,"USD","VEB",644.2500,644.3300,2011-07-02 00:00:00.0000000
430,2011-07-03 00:00:00.0000000,"USD","ARS",0.9996,0.9990,2011-07-03 00:00:00.0000000
431,2011-07-03 00:00:00.0000000,"USD","AUD",1.5564,1.5557,2011-07-03 00:00:00.0000000
432,2011-07-03 00:00:00.0000000,"USD","BRL",1.8109,1.8040,2011-07-03 00:00:00.0000000
433,2011-07-03 00:00:00.0000000,"USD","CAD",1.4755,1.4711,2011-07-03 00:00:00.0000000
434,2011-07-03 00:00:00.0000000,"USD","CNY",8.2794,8.2786,2011-07-03 00:00:00.0000000
435,2011-07-03 00:00:00.0000000,"USD","DEM",1.9413,1.9403,2011-07-03 00:00:00.0000000
436,2011-07-03 00:00:00.0000000,"USD","EUR",0.9926,0.9918,2011-07-03 00:00:00.0000000
437,2011-07-03 00:00:00.0000000,"USD","FRF",6.5106,6.5098,2011-07-03 00:00:00.0000000
438,2011-07-03 00:00:00.0000000,"USD","GBP",0.6231,0.6226,2011-07-03 00:00:00.0000000
439,2011-07-03 00:00:00.0000000,"USD","JPY",103.2800,103.2620,2011-07-03 00:00:00.0000000
440,2011-07-03 00:00:00.0000000,"USD","MXN",9.3399,9.3379,2011-07-03 00:00:00.0000000
441,2011-07-03 00:00:00.0000000,"USD","SAR",3.7507,3.7486,2011-07-03 00:00:00.0000000
442,2011-07-03 00:00:00.0000000,"USD","VEB",644.0500,644.0000,2011-07-03 00:00:00.0000000
443,2011-07-04 00:00:00.0000000,"USD","ARS",0.9996,0.9997,2011-07-04 00:00:00.0000000
444,2011-07-04 00:00:00.0000000,"USD","AUD",1.5564,1.5570,2011-07-04 00:00:00.0000000
445,2011-07-04 00:00:00.0000000,"USD","BRL",1.8109,1.8200,2011-07-04 00:00:00.0000000
446,2011-07-04 00:00:00.0000000,"USD","CAD",1.4777,1.4859,2011-07-04 00:00:00.0000000
447,2011-07-04 00:00:00.0000000,"USD","CNY",8.2794,8.2797,2011-07-04 00:00:00.0000000
448,2011-07-04 00:00:00.0000000,"USD","DEM",1.9400,1.9403,2011-07-04 00:00:00.0000000
449,2011-07-04 00:00:00.0000000,"USD","EUR",0.9919,0.9925,2011-07-04 00:00:00.0000000
450,2011-07-04 00:00:00.0000000,"USD","FRF",6.5068,6.5072,2011-07-04 00:00:00.0000000
451,2011-07-04 00:00:00.0000000,"USD","GBP",0.6228,0.6230,2011-07-04 00:00:00.0000000
452,2011-07-04 00:00:00.0000000,"USD","JPY",103.1700,103.1790,2011-07-04 00:00:00.0000000
453,2011-07-04 00:00:00.0000000,"USD","MXN",9.3399,9.3480,2011-07-04 00:00:00.0000000
454,2011-07-04 00:00:00.0000000,"USD","SAR",3.7507,3.7551,2011-07-04 00:00:00.0000000
455,2011-07-04 00:00:00.0000000,"USD","VEB",644.0500,644.0599,2011-07-04 00:00:00.0000000
456,2011-07-05 00:00:00.0000000,"USD","ARS",0.9996,0.9991,2011-07-05 00:00:00.0000000
457,2011-07-05 00:00:00.0000000,"USD","AUD",1.5579,1.5573,2011-07-05 00:00:00.0000000
458,2011-07-05 00:00:00.0000000,"USD","BRL",1.8109,1.8009,2011-07-05 00:00:00.0000000
459,2011-07-05 00:00:00.0000000,"USD","CAD",1.4801,1.4726,2011-07-05 00:00:00.0000000
460,2011-07-05 00:00:00.0000000,"USD","CNY",8.2794,8.2789,2011-07-05 00:00:00.0000000
461,2011-07-05 00:00:00.0000000,"USD","DEM",1.9399,1.9391,2011-07-05 00:00:00.0000000
462,2011-07-05 00:00:00.0000000,"USD","EUR",0.9919,0.9917,2011-07-05 00:00:00.0000000
463,2011-07-05 00:00:00.0000000,"USD","FRF",6.5061,6.5061,2011-07-05 00:00:00.0000000
464,2011-07-05 00:00:00.0000000,"USD","GBP",0.6225,0.6220,2011-07-05 00:00:00.0000000
465,2011-07-05 00:00:00.0000000,"USD","JPY",102.9100,102.8210,2011-07-05 00:00:00.0000000
466,2011-07-05 00:00:00.0000000,"USD","MXN",9.3399,9.3350,2011-07-05 00:00:00.0000000
467,2011-07-05 00:00:00.0000000,"USD","SAR",3.7507,3.7446,2011-07-05 00:00:00.0000000
468,2011-07-05 00:00:00.0000000,"USD","VEB",644.0500,644.0499,2011-07-05 00:00:00.0000000
469,2011-07-06 00:00:00.0000000,"USD","ARS",0.9996,1.0004,2011-07-06 00:00:00.0000000
470,2011-07-06 00:00:00.0000000,"USD","AUD",1.5551,1.5551,2011-07-06 00:00:00.0000000
471,2011-07-06 00:00:00.0000000,"USD","BRL",1.8270,1.8330,2011-07-06 00:00:00.0000000
472,2011-07-06 00:00:00.0000000,"USD","CAD",1.4802,1.4825,2011-07-06 00:00:00.0000000
473,2011-07-06 00:00:00.0000000,"USD","CNY",8.2794,8.2800,2011-07-06 00:00:00.0000000
474,2011-07-06 00:00:00.0000000,"USD","DEM",1.9374,1.9375,2011-07-06 00:00:00.0000000
475,2011-07-06 00:00:00.0000000,"USD","EUR",0.9906,0.9913,2011-07-06 00:00:00.0000000
476,2011-07-06 00:00:00.0000000,"USD","FRF",6.4977,6.4981,2011-07-06 00:00:00.0000000
477,2011-07-06 00:00:00.0000000,"USD","GBP",0.6212,0.6216,2011-07-06 00:00:00.0000000
478,2011-07-06 00:00:00.0000000,"USD","JPY",102.2000,102.2200,2011-07-06 00:00:00.0000000
479,2011-07-06 00:00:00.0000000,"USD","MXN",9.3190,9.3239,2011-07-06 00:00:00.0000000
480,2011-07-06 00:00:00.0000000,"USD","SAR",3.7507,3.7591,2011-07-06 00:00:00.0000000
481,2011-07-06 00:00:00.0000000,"USD","VEB",644.2500,644.3300,2011-07-06 00:00:00.0000000
482,2011-07-07 00:00:00.0000000,"USD","ARS",0.9996,0.9991,2011-07-07 00:00:00.0000000
483,2011-07-07 00:00:00.0000000,"USD","AUD",1.5516,1.5508,2011-07-07 00:00:00.0000000
484,2011-07-07 00:00:00.0000000,"USD","BRL",1.8210,1.8180,2011-07-07 00:00:00.0000000
485,2011-07-07 00:00:00.0000000,"USD","CAD",1.4772,1.4712,2011-07-07 00:00:00.0000000
486,2011-07-07 00:00:00.0000000,"USD","CNY",8.2794,8.2794,2011-07-07 00:00:00.0000000
487,2011-07-07 00:00:00.0000000,"USD","DEM",1.9402,1.9395,2011-07-07 00:00:00.0000000
488,2011-07-07 00:00:00.0000000,"USD","EUR",0.9920,0.9917,2011-07-07 00:00:00.0000000
489,2011-07-07 00:00:00.0000000,"USD","FRF",6.5075,6.5065,2011-07-07 00:00:00.0000000
490,2011-07-07 00:00:00.0000000,"USD","GBP",0.6210,0.6206,2011-07-07 00:00:00.0000000
491,2011-07-07 00:00:00.0000000,"USD","JPY",101.7200,101.6460,2011-07-07 00:00:00.0000000
492,2011-07-07 00:00:00.0000000,"USD","MXN",9.3170,9.3119,2011-07-07 00:00:00.0000000
493,2011-07-07 00:00:00.0000000,"USD","SAR",3.7505,3.7462,2011-07-07 00:00:00.0000000
494,2011-07-07 00:00:00.0000000,"USD","VEB",645.0099,644.9500,2011-07-07 00:00:00.0000000
495,2011-07-08 00:00:00.0000000,"USD","ARS",0.9996,1.0000,2011-07-08 00:00:00.0000000
496,2011-07-08 00:00:00.0000000,"USD","AUD",1.5528,1.5529,2011-07-08 00:00:00.0000000
497,2011-07-08 00:00:00.0000000,"USD","BRL",1.8300,1.8330,2011-07-08 00:00:00.0000000
498,2011-07-08 00:00:00.0000000,"USD","CAD",1.4755,1.4782,2011-07-08 00:00:00.0000000
499,2011-07-08 00:00:00.0000000,"USD","CNY",8.2795,8.2797,2011-07-08 00:00:00.0000000
500,2011-07-08 00:00:00.0000000,"USD","DEM",1.9379,1.9387,2011-07-08 00:00:00.0000000
501,2011-07-08 00:00:00.0000000,"USD","EUR",0.9909,0.9909,2011-07-08 00:00:00.0000000
502,2011-07-08 00:00:00.0000000,"USD","FRF",6.4997,6.5007,2011-07-08 00:00:00.0000000
503,2011-07-08 00:00:00.0000000,"USD","GBP",0.6211,0.6212,2011-07-08 00:00:00.0000000
504,2011-07-08 00:00:00.0000000,"USD","JPY",101.6500,101.7390,2011-07-08 00:00:00.0000000
505,2011-07-08 00:00:00.0000000,"USD","MXN",9.3800,9.3840,2011-07-08 00:00:00.0000000
506,2011-07-08 00:00:00.0000000,"USD","SAR",3.7505,3.7566,2011-07-08 00:00:00.0000000
507,2011-07-08 00:00:00.0000000,"USD","VEB",645.5000,645.5099,2011-07-08 00:00:00.0000000
508,2011-07-09 00:00:00.0000000,"USD","ARS",0.9996,0.9993,2011-07-09 00:00:00.0000000
509,2011-07-09 00:00:00.0000000,"USD","AUD",1.5551,1.5548,2011-07-09 00:00:00.0000000
510,2011-07-09 00:00:00.0000000,"USD","BRL",1.8330,1.8300,2011-07-09 00:00:00.0000000
511,2011-07-09 00:00:00.0000000,"USD","CAD",1.4700,1.4616,2011-07-09 00:00:00.0000000
512,2011-07-09 00:00:00.0000000,"USD","CNY",8.2794,8.2792,2011-07-09 00:00:00.0000000
513,2011-07-09 00:00:00.0000000,"USD","DEM",1.9301,1.9295,2011-07-09 00:00:00.0000000
514,2011-07-09 00:00:00.0000000,"USD","EUR",0.9869,0.9868,2011-07-09 00:00:00.0000000
